case_id,case_type,razorpay_payment_id,razorpay_order_id,razorpay_sub_id,razorpay_token_id,razorpay_customer_id,amount_paise,currency,method,card_network,error_code,error_source,error_step,error_reason,error_description,decline_class,subscription_status,retry_count,max_retries,created_at,last_attempt_at,next_retry_at,case_status,recovery_method,recovered_amount_paise,contact_phone,contact_email,invoice_id,company_name,gstin,aging_bucket,checkout_stage,amount_rupees,recovered_amount_rupees
5cc07b75-bbe0-4db9-a15a-4967ee18ea0c,payment,pay_HUQHL4ujoTC2TY,order_aBLZxd7YO1gfRZ,,,cust_LyQh4Dopa9A5PT,292300,INR,card,visa,BAD_REQUEST_ERROR,customer,payment_authentication,payment_cancelled,Your payment has been cancelled.,soft,,3,3,2026-08-31T21:26:53.997650+05:30,2026-09-24T13:26:53.997650+05:30,,escalated,voice,0,+919876002722,sai.banerjee317@gmail.com,,,,,,2923.0,0.0
f342cb8e-4cd8-4340-b693-a15488b723a4,checkout_drop_off,pay_840c9n5cZlwzBx,order_rrSgh5Dpozi1KE,,,cust_DFlph26zYn9ZsO,451300,INR,card,rupay,CHECKOUT_DROP_OFF,customer,checkout_funnel,upi_intent_app_switch_failed,Abandoned at payment_method_selected: upi_intent_app_switch_failed,soft,,0,3,2026-08-31T21:33:06.997650+05:30,2026-08-31T21:33:06.997650+05:30,,closed,payment_link,0,+917788977282,sanjay.dey332@hotmail.com,,,,,payment_method_selected,4513.0,0.0
a65fca8d-2a62-4d59-82cf-955dbc216fcf,payment,pay_whvK61MufwPbcZ,order_b9kSKYGHyIeeur,,,cust_NNVaFK9TdKfhl2,342100,INR,card,visa,BAD_REQUEST_ERROR,customer,payment_authentication,payment_cancelled,Your payment has been cancelled.,soft,,3,3,2026-08-31T22:27:05.997650+05:30,2026-09-16T15:27:05.997650+05:30,,escalated,voice,0,+917788337010,diya.chauhan371@rediffmail.com,,,,,,3421.0,0.0
25159837-6915-4e36-bf68-67f3abd339ca,payment,pay_7OB8GISOFbxxsS,order_VjK4lJBTVgD9Pm,,,cust_gEcjJlQ29prgFb,1155800,INR,upi,,BAD_REQUEST_ERROR,customer,payment_initiation,incorrect_cvv,Incorrect CVV entered.,soft,,3,3,2026-08-31T22:27:57.997650+05:30,2026-09-08T13:27:57.997650+05:30,,escalated,voice,0,+917766677810,kavita.dey4@rediffmail.com,,,,,,11558.0,0.0
caa21ed4-9692-4b87-b765-68314b47cb8c,payment,pay_KxXuUZpwiGxpnk,order_xGj9ambStsoxmt,,,cust_lnIrRNUij9Bbvv,62000,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,3,3,2026-08-31T22:28:19.997650+05:30,2026-10-03T12:28:19.997650+05:30,,escalated,voice,0,+917766623175,vivaan.patel209@outlook.com,,,,,,620.0,0.0
c14dde38-d3ff-44fd-a558-c7db59508306,payment,pay_ieOM1tf8jRoGrN,order_xADTuGVgCPPH3M,,,cust_dEN3gPZew6PtsD,3905100,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,payment_failed,Payment was declined by the bank.,technical,,4,3,2026-08-31T22:36:10.997650+05:30,2026-09-12T14:36:10.997650+05:30,,escalated,voice,0,+919988275917,isha.roy23@gmail.com,,,,,,39051.0,0.0
c9ffcf97-ddd1-4658-9c1a-a0230ae1bd83,payment,pay_w1mL5Qi681ZJXQ,order_0vgEX2hLn4lrBC,,,cust_WRddPN9uqID9ON,2612500,INR,upi,,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,transaction_limit_exceeded,Maximum transaction limit exceeded for the day.,soft,,3,3,2026-08-31T23:39:12.997650+05:30,2026-09-26T11:39:12.997650+05:30,,escalated,voice,0,+919988171340,aadhya.singh367@yahoo.co.in,,,,,,26125.0,0.0
0be70733-769d-4c9b-a094-3cd786a8384c,payment,pay_3ktzq4u1qEeWU1,order_hzZBH6fMzFO8jA,,,cust_qs5SEwdOZ9nyaO,121900,INR,card,amex,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,payment_risk_check_failed,Payment declined by bank due to risk check.,hard,,0,0,2026-08-31T23:39:18.997650+05:30,2026-08-31T23:39:18.997650+05:30,,closed,manual,0,+919988612846,ayaan.joshi626@yahoo.co.in,,,,,,1219.0,0.0
dee15817-3cb0-4040-bb21-37a4b15c1a09,mandate,pay_lBP00GuAI9GC0J,order_z8wRkFMyARDXwF,,token_lL9o3R5afAxcwm,cust_TWj2ozMIGEphwp,1275300,INR,netbanking,,BAD_REQUEST_ERROR,issuer_bank,card_enrollment_check,card_not_enrolled,Your card is not enabled for online payments.,hard,,0,0,2026-09-01T04:33:05.997650+05:30,2026-09-01T04:33:05.997650+05:30,,closed,manual,0,+917788255117,shreya.agarwal859@gmail.com,,,,,,12753.0,0.0
9f4792c0-f939-483d-bd5f-7968bcfeba7c,subscription,pay_3bB1ddPH8MpZyH,order_mZYtRnzhDsU2hj,sub_XWf8ViKFBsSPjl,token_3VinNW8EQVokwN,cust_h0JWfSlNPbDkyU,486300,INR,upi,,BAD_REQUEST_ERROR,customer,payment_authentication,payment_cancelled,Your payment has been cancelled.,soft,active,2,3,2026-09-01T04:50:52.997650+05:30,2026-09-04T10:50:52.997650+05:30,,recovered,auto_retry,486300,+918877300986,aarav.yadav763@rediffmail.com,,,,,,4863.0,4863.0
fdde5bc5-de47-4de9-8300-9afa28ec7c4c,subscription,pay_4ilXcKFQ5UROfu,order_M5XjibXpxg09tw,sub_XQHOqD739uShj1,token_PomN1YdfNcvmUV,cust_qz59NoNSPgA1PN,4428400,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,active,1,3,2026-09-01T05:14:42.997650+05:30,2026-09-05T10:14:42.997650+05:30,,recovered,auto_retry,4428400,+917766632345,neha.thakur108@hotmail.com,,,,,,44284.0,44284.0
d7e01641-ffe7-47a6-b4bb-ef8c8d474dba,subscription,pay_V9lDFjnGjJRzVR,order_AhZoHlKZ0Ycnpq,sub_TjKmXIscGmwwjz,token_sm1ZueNYOQzriS,cust_Ao5v5vefGqurth,49300,INR,upi,,GATEWAY_ERROR,gateway,payment_authentication,authentication_failed,Payment could not be completed due to incorrect OTP or verification details.,soft,active,1,3,2026-09-01T05:22:29.997650+05:30,2026-09-02T10:22:29.997650+05:30,,recovered,auto_retry,49300,+919876022466,aditi.mishra668@rediffmail.com,,,,,,493.0,493.0
66aef61a-f531-4e7f-b242-3c72bf61d0a2,mandate,pay_VQWh9npSWlUexE,order_qEtgeuxNFgota1,,token_K8DYqyjUiU7E6h,cust_Bk2pMNiOAmRviB,80000,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,1,3,2026-09-01T05:23:31.997650+05:30,2026-09-22T10:23:31.997650+05:30,,recovered,auto_retry,80000,+917788450492,meera.patel652@yahoo.co.in,,,,,,800.0,800.0
f3db077a-316a-4d1f-856f-11f8f06552a1,mandate,pay_YhHyGFjQtazlzE,order_4hPB3xPrmopB4i,,token_NMooM1vUgBXgHP,cust_PJYeyykDVHSQsI,23800,INR,upi,,GATEWAY_ERROR,issuer_bank,payment_authorization,bank_technical_error,Bank downtime. Please try again later.,technical,,4,3,2026-09-01T05:36:54.997650+05:30,2026-09-19T16:36:54.997650+05:30,,escalated,voice,0,+919876885988,rahul.gupta202@yahoo.co.in,,,,,,238.0,0.0
33f40e95-9d85-4194-b5b0-95c351b91329,mandate,pay_aPLk3IBYqdFgKn,order_v5GN53vec7OCGQ,,token_9COBxPQrXBva3u,cust_iUnAVXS6XzLo2A,22400,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,3,3,2026-09-01T05:42:12.997650+05:30,2026-09-10T16:42:12.997650+05:30,,escalated,voice,0,+917766028323,pradeep.patel13@gmail.com,,,,,,224.0,0.0
d3eeee9e-ef1e-4970-8b2e-71753e3f850a,subscription,pay_bpFsOT5vsTJ81C,order_5NanDOKUomN7xx,sub_yqPHQbGVbP2YKI,token_OfNmL1Qj12jB9a,cust_aKQfEuBcsSDEdB,21400,INR,emandate,,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,card_disabled_for_online_payments,Your card is disabled for online payments.,hard,pending,0,0,2026-09-01T05:49:34.997650+05:30,2026-09-01T05:49:34.997650+05:30,,closed,manual,0,+919123007184,suresh.gupta415@hotmail.com,,,,,,214.0,0.0
478f7747-c1c7-42a2-8a40-532258594627,subscription,pay_btv8w1Zla0AjwO,order_LwnaffOAxGsUBg,sub_yYPO70TaSdvjux,token_Twp1bh5ppDx1Fl,cust_B1YqpC9yzZDmje,301000,INR,card,visa,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,payment_risk_check_failed,Payment declined by bank due to risk check.,hard,pending,0,0,2026-09-01T06:27:36.997650+05:30,2026-09-01T06:27:36.997650+05:30,,closed,manual,0,+919876405635,deepak.mukherjee144@rediffmail.com,,,,,,3010.0,0.0
0d50f7cf-f6de-4442-88f5-5bdb0911a343,mandate,pay_R52liaoFb857nr,order_1X2VnaMAxaS40Z,,token_usHgPB9TZnjFge,cust_Pcvx0I2CAdiCEc,76300,INR,card,rupay,BAD_REQUEST_ERROR,customer,payment_authentication,payment_timed_out,Your payment could not be completed due to a temporary issue. Try again later.,soft,,3,3,2026-09-01T06:39:21.997650+05:30,2026-09-06T13:39:21.997650+05:30,,escalated,voice,0,+918877103154,amit.mahanty930@rediffmail.com,,,,,,763.0,0.0
c5866c4d-6bf6-40cc-a7ce-74c330187076,mandate,pay_COB2gTNE6rzwmE,order_iF86XUBHBJ5coC,,token_of8YV5dyKSoXKi,cust_AVDGo8VSbmNoSh,45000,INR,wallet,,GATEWAY_ERROR,issuer_bank,payment_authorization,bank_technical_error,Bank downtime. Please try again later.,technical,,4,3,2026-09-01T06:40:11.997650+05:30,2026-09-10T16:40:11.997650+05:30,,escalated,voice,0,+919876429888,ayaan.chauhan321@gmail.com,,,,,,450.0,0.0
9e35b038-29c9-41b7-b5af-5b3ccd355d84,mandate,pay_rOeYDmaB1KUtHs,order_w0fVJUwsExGI4z,,token_mgQQA9XXBrtU3D,cust_mCWwBtwqt9bFFk,629300,INR,netbanking,,BAD_REQUEST_ERROR,customer,payment_authentication,payment_timed_out,Your payment could not be completed due to a temporary issue. Try again later.,soft,,3,3,2026-09-01T06:46:54.997650+05:30,2026-09-25T13:46:54.997650+05:30,,escalated,voice,0,+919900204844,suresh.verma571@gmail.com,,,,,,6293.0,0.0
da981212-e9ef-4725-b709-8ccaaa889bfb,subscription,pay_JIX1Jw0DohAaHW,order_uV6ot9JCqA7eMo,sub_D2T3HkcMvrF6e2,token_LIz6SrsvGQPYQ8,cust_3AkEdDdhCbd0pu,204900,INR,upi,,BAD_REQUEST_ERROR,customer,payment_authentication,payment_cancelled,Your payment has been cancelled.,soft,halted,3,3,2026-09-01T07:04:40.997650+05:30,2026-09-12T11:04:40.997650+05:30,,escalated,voice,0,+918899808489,rahul.pillai482@gmail.com,,,,,,2049.0,0.0
6984b488-a919-48d5-a6e3-25d8230d4077,subscription,pay_sAPtH0QAnkCSzu,order_C4t1jqxrqDoyHx,sub_xvsY6kHCnANpz2,token_RDZ7rXhjyRJHrL,cust_L9fYQukXC9NUvF,522200,INR,card,visa,BAD_REQUEST_ERROR,gateway,payment_authorization,payment_failed,Payment was declined by the bank.,technical,active,1,3,2026-09-01T07:07:50.997650+05:30,2026-09-02T10:07:50.997650+05:30,,recovered,auto_retry,522200,+918899103186,arjun.joshi975@yahoo.co.in,,,,,,5222.0,5222.0
ecdebe0b-4e4c-4d07-bb69-677e99e76025,mandate,pay_sdofhs4pUeyJGe,order_8FnpuRxnxpJam9,,token_OecT7fl3TaZOyf,cust_fRg0qdo5zVJJ6l,632500,INR,card,visa,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,transaction_limit_exceeded,Maximum transaction limit exceeded for the day.,soft,,3,3,2026-09-01T07:25:25.997650+05:30,2026-09-06T16:25:25.997650+05:30,,escalated,voice,0,+919123360412,neha.singh970@yahoo.co.in,,,,,,6325.0,0.0
49deabdc-a38f-4817-990a-f2b9a26611ed,subscription,pay_seQwVbxyOOtHmw,order_ZvDmIPnCO450Nv,sub_byZQSV3F1OvfyL,token_S3xNVFxUGgGIwE,cust_GEbL1UL2eu5umE,425000,INR,card,mastercard,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,card_expired,Your card has expired. Please use another card.,hard,pending,0,0,2026-09-01T07:57:39.997650+05:30,2026-09-01T07:57:39.997650+05:30,,closed,manual,0,+918899152566,aanya.thakur892@outlook.com,,,,,,4250.0,0.0
426afbbb-1370-4ac3-9907-60c1926a4dda,subscription,pay_5lj08e7zdIy5jx,order_njNu0DI5ayMgPz,sub_wTWUGRhW6JQtyI,token_cdVTIQs1OYpqK7,cust_swutlxK5az74ev,990200,INR,upi,,GATEWAY_ERROR,issuer_bank,payment_authorization,bank_technical_error,Bank downtime. Please try again later.,technical,halted,3,3,2026-09-01T09:20:16.997650+05:30,2026-09-26T14:20:16.997650+05:30,,escalated,voice,0,+919988782313,saanvi.kumar719@yahoo.co.in,,,,,,9902.0,0.0
c9491182-537b-4d73-bb42-761bce549165,payment,pay_aDAMlAOZ5518DX,order_xjBFdxTck0QAf9,,,cust_Xsnc8DKoCiSwLp,585800,INR,card,mastercard,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,3,3,2026-09-01T09:25:53.997650+05:30,2026-09-14T16:25:53.997650+05:30,,escalated,voice,0,+919900900800,reyansh.shah467@outlook.com,,,,,,5858.0,0.0
82df6e17-1418-41ef-9e38-4a9cc408d673,subscription,pay_XcHvCo6ZTIenvx,order_bqLY5IXRzcaAi5,sub_i1mBMBS7gvU1BY,token_M9LpXn3ohNyQV9,cust_45JNPLqxroXEXO,113600,INR,upi,,BAD_REQUEST_ERROR,customer,payment_initiation,incorrect_cvv,Incorrect CVV entered.,soft,active,2,3,2026-09-01T10:22:50.997650+05:30,2026-09-05T10:22:50.997650+05:30,,recovered,auto_retry,113600,+917766004703,aadhya.mehta732@gmail.com,,,,,,1136.0,1136.0
3f795087-ee27-499d-b8fb-04b6cc416aac,subscription,pay_EtAZEMjBiH9Ri8,order_akywsN8N8rRkg1,sub_10eNDz225IpG9P,token_8XlLcOld2dXngn,cust_WQOyr3yiAal7ky,1390000,INR,wallet,,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,transaction_limit_exceeded,Maximum transaction limit exceeded for the day.,soft,halted,3,3,2026-09-01T11:34:52.997650+05:30,2026-09-13T16:34:52.997650+05:30,,escalated,voice,0,+917766946308,vikram.chauhan523@yahoo.co.in,,,,,,13900.0,0.0
c55a5d05-0dee-4ff2-b10c-83abb1635336,subscription,pay_bwZ7wYRfWZfRHk,order_qSsjJM5s0YYaLC,sub_7fp9NluMsXeUPd,token_vkaI7wc7UWCJ9r,cust_N06sLKSTkVd0Zz,140000,INR,netbanking,,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,transaction_limit_exceeded,Maximum transaction limit exceeded for the day.,soft,active,1,3,2026-09-01T11:48:50.997650+05:30,2026-09-05T10:48:50.997650+05:30,,recovered,auto_retry,140000,+918899182252,aanya.shah872@hotmail.com,,,,,,1400.0,1400.0
c839a32f-69e1-4d0d-ac91-2b3837957cce,payment,pay_WZhMjv9g7D6rkF,order_2TcIih1OAqpS4u,,,cust_MLuVWXL4Nx8IgC,386600,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,payment_failed,Payment was declined by the bank.,technical,,1,3,2026-09-01T12:25:29.997650+05:30,2026-09-06T10:25:29.997650+05:30,,recovered,auto_retry,386600,+919900051171,priya.pillai700@rediffmail.com,,,,,,3866.0,3866.0
8c1d149e-863d-45a0-89d4-3aaa53e2fc4e,b2b_receivable,,order_URSkjFY51v2USC,,,cust_Q3vIXkBteybzqb,27700000,INR,netbanking,,INVOICE_PAYMENT_OVERDUE,corporate_buyer,accounts_payable_settlement,invoice_overdue_current,Corporate invoice overdue by 0 days (current).,soft,,0,3,2026-09-01T12:26:22.997650+05:30,2026-09-01T12:26:22.997650+05:30,,recovered,email,27700000,+919988154143,ap@bharat.com,inv_o0Eoc90FFpVmYh,Bharat Infra Projects Ltd,19EBAAD8764Q7ZT,current,,277000.0,277000.0
ded06b85-2646-4c5b-b6f3-231168d25082,payment,pay_9UUfNfXDdohNrA,order_mhAHjrXnIXVAVS,,,cust_90njxzxn3tVd9n,99200,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,3,3,2026-09-01T12:30:57.997650+05:30,2026-10-04T12:30:57.997650+05:30,,escalated,voice,0,+919876932079,rajesh.gupta292@rediffmail.com,,,,,,992.0,0.0
22ba0e04-be8c-404b-8c21-991c44f823e5,payment,pay_8NtMaYQPUlFsOU,order_tZNbr5SCkyJjNf,,,cust_Vo7IaZvcVmzmPy,34900,INR,upi,,GATEWAY_ERROR,gateway,payment_authentication,authentication_failed,Payment could not be completed due to incorrect OTP or verification details.,soft,,3,3,2026-09-01T12:50:32.997650+05:30,2026-09-27T12:50:32.997650+05:30,,escalated,voice,0,+919123469442,amit.sharma733@gmail.com,,,,,,349.0,0.0
74e32922-396b-48d8-baa4-fea8edfafc04,payment,pay_92x19iY71Oi5n3,order_OtLYXMjBf7po0x,,,cust_G7rNHQ75lEnEor,61600,INR,card,mastercard,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,1,3,2026-09-01T12:53:19.997650+05:30,2026-09-21T10:53:19.997650+05:30,,recovered,auto_retry,61600,+918877750568,rohan.mahanty654@hotmail.com,,,,,,616.0,616.0
f6b4a098-245e-48d9-9d14-8a0d9f88b89c,payment,pay_NrlsBqJz70fb38,order_ag06veHaz5kDIT,,,cust_EWkMIjdY49gEqv,54300,INR,card,mastercard,BAD_REQUEST_ERROR,issuer_bank,payment_authorization,card_expired,Your card has expired. Please use another card.,hard,,0,0,2026-09-01T13:18:04.997650+05:30,2026-09-01T13:18:04.997650+05:30,,closed,manual,0,+919988206244,nisha.mehta541@gmail.com,,,,,,543.0,0.0
c6261407-c808-4b58-87c4-ac25985cae8d,payment,pay_YowHUm4qUYiLUW,order_3FRri2U3lzMWLJ,,,cust_iZim6KP8wUauO8,1151300,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,payment_failed,Payment was declined by the bank.,technical,,1,3,2026-09-01T13:27:58.997650+05:30,2026-09-29T10:27:58.997650+05:30,,recovered,auto_retry,1151300,+917766098065,vihaan.chauhan150@rediffmail.com,,,,,,11513.0,11513.0
1955ab7b-1d75-4de7-94ed-763aa89e55ee,payment,pay_JEQX1qyZe6JQEb,order_C8Wxl2fgQ5cVlD,,,cust_2vL2Tpt5m5kaTn,1268400,INR,netbanking,,GATEWAY_ERROR,issuer_bank,payment_authorization,bank_technical_error,Bank downtime. Please try again later.,technical,,3,3,2026-09-01T13:31:58.997650+05:30,2026-09-13T10:31:58.997650+05:30,,recovered,auto_retry,1268400,+918899122537,ayaan.verma658@rediffmail.com,,,,,,12684.0,12684.0
790a8961-c351-4846-b4f4-1194e1558518,checkout_drop_off,,order_LRRH354RH6PPYT,,,cust_Sd35F5LQVls4ZE,186600,INR,upi,rupay,CHECKOUT_DROP_OFF,customer,checkout_funnel,price_comparison_pause,Abandoned at cart_abandoned: price_comparison_pause,soft,,0,3,2026-09-01T14:04:13.997650+05:30,2026-09-01T14:04:13.997650+05:30,,closed,payment_link,0,+919123198423,ayaan.shah182@outlook.com,,,,,cart_abandoned,1866.0,0.0
71ef95a0-ff32-4a2a-aacc-428c1038bfae,mandate,pay_IgBl5rRb6auTKL,order_ZowebRRCLW8ARc,,token_YReUYPw94EZvqI,cust_R6AQIyitIRVzvi,118900,INR,upi,,BAD_REQUEST_ERROR,gateway,payment_authorization,insufficient_funds,Your payment could not be completed due to insufficient account balance.,soft,,3,3,2026-09-01T14:11:05.997650+05:30,2026-09-11T13:11:05.997650+05:30,,escalated,voice,0,+919988224442,ishaan.roy114@yahoo.co.in,,,,,,1189.0,0.0
029b9f6d-0768-4705-bfd6-9f039103a88b,payment,pay_x9VJz9HgS5R3Ih,order_S81Gs5RF25LEmq,,,cust_eeB6xL2ENumIEv,41600,INR,emandate,,GATEWAY_ERROR,gateway,payment_authorization,gateway_technical_error,Payment did not go through due to a temporary issue.,technical,,1,3,2026-09-01T14:36:51.997650+05:30,2026-09-13T10:36:51.997650+05:30,,recovered,auto_retry,41600,+917766424941,sanjay.mishra755@outlook.com,,,,,,416.0,416.0
953923e4-9da1-4548-8548-2091a2e5784c,payment,pay_Dhu8A7Rln6kGb6,order_BxMcqI9dWJ1y5N,,,cust_Et9Jp1YYur58h8,66500,INR,emandate,,GATEWAY_ERROR,gateway,payment_authentication,authentication_failed,Payment could not be completed due to incorrect OTP or verification details.,soft,,3,3,2026-09-01T14:46:41.997650+05:30,2026-09-20T02:46:41.997650+05:30,,recovered,sms,66500,+919988634811,amit.thakur782@gmail.com,,,,,,665.0,665.0
ad27f5dd-ebdd-4db3-b6b0-770d5c5b6e84,b2b_receivable,,order_bR4zyK2KW4gqsj,,,cust_xYGZq5aPJmpXaE,7200000,INR,netbanking,,INVOICE_PAYMENT_OVERDUE,corporate_buyer,accounts_payable_settlement,invoice_overdue_60_plus_days,Corporate invoice overdue by 84 days (60_plus_days).,soft,,0,3,2026-09-01T14:59:10.997650+05:30,2026-09-01T14:59:10.997650+05:30,,escalated,manual,0,+919900656779,ap@hyperion.com,inv_waLlbRPrRPiOF7,Hyperion Telecom Services LLP,33EBDEE3922F9ZH,60_plus_days,,72000.0,0.0
d3c94308-223e-4ae1-ae60-42e530600731,b2b_receivable,,order_Hhp1gyRLW84a58,,,cust_tlOVY2FignrP9u,10700000,INR,netbanking,,INVOICE_PAYMENT_OVERDUE,corporate_buyer,accounts_payable_settlement,invoice_overdue_1_15_days,Corporate invoice overdue by 2 days (1_15_days).,soft,,0,3,2026-09-01T15:27:55.997650+05:30,2026-09-01T15:27:55.997650+05:30,,recovered,email,10700000,+917788404167,ap@apex.com,inv_ItlJL43Rdlcshc,Apex Logistics Solutions Pvt Ltd,06DEECA6978A2ZK,1_15_days,,107000.0,107000.0
acc9e705-338b-487b-81f6-0d081a446537,b2b_receivable,,order_dnFiyUs6lieV28,,,cust_szRSAQrA2Kl1fH,5000000,INR,netbanking,,INVOICE_PAYMENT_OVERDUE,corporate_buyer,accounts_payable_settlement,invoice_overdue_60_plus_days,Corporate invoice overdue by 82 days (60_plus_days).,soft,,0,3,2026-09-01T15:40:59.997650+05:30,2026-09-01T15:40:59.997650+05:30,,escalated,manual,0,+917788645443,ap@vanguard.com,inv_hyDGCkdRgBnmLn,Vanguard Chemical Industries Ltd,06DCEEE6393S2ZU,60_plus_days,,50000.0,0.0
c2f6471d-18b5-4c20-9d1c-681b80c84de2,subscription,pay_e5JbuW06H1gy3h,order_nzqQqYtQG8ICHB,sub_h140rxOZfqmLX3,token_dNPlrRtGK9HjIi,cust_iaAttlvzK8RngQ,94200,INR,wallet,,GATEWAY_ERROR,gateway,payment_authentication,authentication_failed,Payment could not be completed due to incorrect OTP or verification details.,soft,halted,3,3,2026-09-01T16:30:22.997650+05:30,2026-09-14T12:30:22.997650+05:30,,escalated,voice,0,+919900049334,vihaan.ghosh990@yahoo.co.in,,,,,,942.0,0.0
db8b1a16-f67c-4081-9e30-d2af246f735c,b2b_receivable,,order_k01cjSUmiNl7OH,,,cust_Pm4ZdOctmeFHzS,6000000,INR,netbanking,,INVOICE_PAYMENT_OVERDUE,corporate_buyer,accounts_payable_settlement,invoice_overdue_60_plus_days,Corporate invoice overdue by 77 days (60_plus_days).,soft,,0,3,2026-09-01T16:45:18.997650+05:30,2026-09-01T16:45:18.997650+05:30,,escalated,manual,0,+919123274089,ap@starlight.com,inv_SINaptPxsyJ0Bi,Starlight Manufacturing Corp,06ADBAB2198G9ZF,60_plus_days,,60000.0,0.0
3e2f15e6-fbc4-40ee-a58d-7c2fb32af1d3,subscription,pay_2TRJkkxGDLEfLm,order_4rtl13iZVmWqU5,sub_7W2omeND2eC4kC,token_lDpR3EfMyiimvG,cust_oYUohztdHhLd8G,759500,INR,netbanking,,GATEWAY_ERROR,gateway,payment_authorization,gateway_technical_error,Payment did not go through due to a temporary issue.,technical,active,1,3,2026-09-01T16:53:42.997650+05:30,2026-09-06T10:53:42.997650+05:30,,recovered,auto_retry,759500,+919900312042,aadhya.gupta170@rediffmail.com,,,,,,7595.0,7595.0
f0fbcfd4-d137-4c10-9668-ac3d40d5f85b,b2b_receivable,,order_B3Zljj7QWDpUvu,,,cust_7dTBZjpuT7ahpw,12400000,INR,netbanking,,INVOICE_PAYMENT_OVERDUE,corporate_buyer,accounts_payable_settlement,invoice_overdue_current,Corporate invoice overdue by 0 days (current).,soft,,0,3,2026-09-01T17:10:38.997650+05:30,2026-09-01T17:10:38.997650+05:30,,recovered,email,12400000,+919876422591,ap@finmatrix.com,inv_Qa6F2nQIOye8eN,FinMatrix Consulting Pvt Ltd,27DBEBB6770Z5Z4,current,,124000.0,124000.0
eb658aa7-c756-485c-a391-74f3ffb13f1b,payment,pay_dtkkHv8tI2lD8M,order_Ek1F4YySWERys9,,,cust_2qDpnTNQOsvpvY,364400,INR,netbanking,,BAD_REQUEST_ERROR,issuer_bank,card_enrollment_check,card_not_enrolled,Your card is not enabled for online payments.,hard,,0,0,2026-09-01T19:00:32.997650+05:30,2026-09-01T19:00:32.997650+05:30,,closed,manual,0,+917788958607,saanvi.pillai363@yahoo.co.in,,,,,,3644.0,0.0
d33c4100-536d-451a-b837-11f2e173fdfc,payment,pay_dlRwHnoAdSON8w,order_ZvLWgZIfVNi8T3,,,cust_ZPl1ai3QBR0m2z,2696000,INR,upi,,GATEWAY_ERROR,issuer_bank,payment_authorization,bank_technical_error,Bank downtime. Please try again later.,technical,,2,3,2026-09-01T19:53:28.997650+05:30,2026-09-13T10:53:28.997650+05:30,,recovered,auto_retry,2696000,+919876480812,meera.mishra790@rediffmail.com,,,,,,26960.0,26960.0
59cbdc82-428b-45b5-b306-7387dbda936a,subscription,pay_6kutGEaczm8M5c,order_bC42SpXpDCjZul,sub_WjvOOPfCjYV3o5,token_rjxY7RwwBwLthe,cust_DfLMPWsuFumtc3,24700,INR,upi,,BAD_REQUEST_ERROR,customer,payment_authentication,payment_timed_out,Your payment could not be completed due to a temporary issue. Try again later.,soft,halted,3,3,2026-09-01T20:00:56.997650+05:30,2026-09-28T13:00:56.997650+05:30,,escalated,voice,0,+919988650571,rahul.bose229@outlook.com,,,,,,247.0,0.0
ad46847f-407a-4f0a-910c-a4fa3b043c69,checkout_drop_off,pay_pxojbCMGDTqz4S,order_Ngg83w2Q3RhEjK,,,cust_mxSf74ScsxPTpz,133600,INR,card,rupay,CHECKOUT_DROP_OFF,customer,checkout_funnel,saved_card_unavailable,Abandoned at payment_method_selected: saved_card_unavailable,soft,,0,3,2026-09-01T20:26:35.997650+05:30,2026-09-01T20:26:35.997650+05:30,,recovered,payment_link,133600,+919876172112,meera.agarwal15@hotmail.com,,,,,payment_method_selected,1336.0,1336.0
